# Abundance evolution pp-chain (t_eq = {t_eq} Gyr)
# time [Gyr], 1H, 2H, 3He, 4He
4.338200069023867520e+17,5.241499368217032995e-01,3.177815642747741542e-19,6.998262514890185624e-06,1.091561147840125895e-01
4.338515429023867520e+17,5.241397718721895194e-01,3.177754014703352764e-19,6.998126796119370840e-06,1.091581478553466100e-01
4.338830789023867520e+17,5.241296073169262604e-01,3.177692389049226491e-19,6.997991082612449084e-06,1.091601808478273594e-01
4.339146149023867520e+17,5.241194431558906519e-01,3.177630765785221649e-19,6.997855374369112034e-06,1.091622137614594312e-01
4.339461509023867520e+17,5.241092793890596013e-01,3.177569144911201980e-19,6.997719671389055607e-06,1.091642465962474190e-01
4.339776869023867520e+17,5.240991160164103491e-01,3.177507526427025445e-19,6.997583973671971482e-06,1.091662793521959024e-01
4.340092229023867520e+17,5.240889530379198025e-01,3.177445910332554822e-19,6.997448281217554727e-06,1.091683120293094750e-01
4.340407589023867520e+17,5.240787904535652020e-01,3.177384296627649519e-19,6.997312594025497870e-06,1.091703446275927164e-01
4.340722949023867520e+17,5.240686282633234550e-01,3.177322685312173275e-19,6.997176912095497672e-06,1.091723771470502202e-01
4.341038309023867520e+17,5.240584664671718018e-01,3.177261076385985016e-19,6.997041235427245814e-06,1.091744095876865661e-01
4.341353669023867520e+17,5.240483050650871499e-01,3.177199469848946075e-19,6.996905564020437363e-06,1.091764419495063337e-01
4.341669029023867520e+17,5.240381440570467397e-01,3.177137865700917786e-19,6.996769897874764000e-06,1.091784742325141166e-01
4.341984389023867520e+17,5.240279834430274786e-01,3.177076263941760519e-19,6.996634236989922487e-06,1.091805064367144945e-01
4.342299749023867520e+17,5.240178232230066069e-01,3.177014664571336087e-19,6.996498581365605351e-06,1.091825385621120470e-01
4.342615109023867520e+17,5.240076633969611430e-01,3.176953067589505824e-19,6.996362931001506813e-06,1.091845706087113677e-01
4.342930469023867520e+17,5.239975039648681054e-01,3.176891472996130582e-19,6.996227285897321941e-06,1.091866025765170362e-01
4.343245829023867520e+17,5.239873449267047345e-01,3.176829880791069768e-19,6.996091646052743262e-06,1.091886344655336322e-01
4.343561189023867520e+17,5.239771862824479376e-01,3.176768290974186640e-19,6.995956011467465845e-06,1.091906662757657354e-01
4.343876549023867520e+17,5.239670280320749551e-01,3.176706703545341569e-19,6.995820382141183063e-06,1.091926980072179254e-01
4.344191909023867520e+17,5.239568701755628055e-01,3.176645118504395406e-19,6.995684758073589985e-06,1.091947296598947958e-01
4.344507269023867520e+17,5.239467127128886181e-01,3.176583535851208521e-19,6.995549139264379137e-06,1.091967612338009264e-01
4.344822629023867520e+17,5.239365556440294114e-01,3.176521955585645137e-19,6.995413525713247282e-06,1.091987927289408966e-01
4.345137989023867520e+17,5.239263989689624257e-01,3.176460377707562734e-19,6.995277917419886100e-06,1.092008241453192724e-01
4.345453349023867520e+17,5.239162426876646794e-01,3.176398802216824572e-19,6.995142314383991506e-06,1.092028554829406473e-01
4.345768709023867520e+17,5.239060868001131910e-01,3.176337229113291021e-19,6.995006716605257722e-06,1.092048867418096009e-01
4.346084069023867520e+17,5.238959313062852008e-01,3.176275658396823413e-19,6.994871124083378120e-06,1.092069179219307129e-01
4.346399429023867520e+17,5.238857762061577272e-01,3.176214090067283563e-19,6.994735536818047769e-06,1.092089490233085630e-01
4.346714789023867520e+17,5.238756214997078997e-01,3.176152524124531841e-19,6.994599954808960045e-06,1.092109800459477309e-01
4.347030149023867520e+17,5.238654671869128476e-01,3.176090960568429580e-19,6.994464378055810013e-06,1.092130109898527962e-01
4.347345509023867520e+17,5.238553132677497004e-01,3.176029399398838114e-19,6.994328806558291896e-06,1.092150418550283247e-01
4.347660869023867520e+17,5.238451597421954764e-01,3.175967840615618775e-19,6.994193240316099915e-06,1.092170726414789100e-01
4.347976229023867520e+17,5.238350066102274161e-01,3.175906284218633378e-19,6.994057679328929138e-06,1.092191033492091179e-01
4.348291589023867520e+17,5.238248538718225378e-01,3.175844730207742293e-19,6.993922123596473786e-06,1.092211339782235419e-01
4.348606949023867520e+17,5.238147015269579709e-01,3.175783178582806371e-19,6.993786573118428080e-06,1.092231645285267477e-01
4.348922309023867520e+17,5.238045495756108449e-01,3.175721629343687909e-19,6.993651027894486241e-06,1.092251950001233013e-01
4.349237669023867520e+17,5.237943980177582892e-01,3.175660082490248721e-19,6.993515487924344185e-06,1.092272253930177961e-01
4.349553029023867520e+17,5.237842468533774332e-01,3.175598538022348695e-19,6.993379953207694437e-06,1.092292557072147979e-01
4.349868389023867520e+17,5.237740960824454062e-01,3.175536995939849166e-19,6.993244423744232068e-06,1.092312859427188865e-01
4.350183749023867520e+17,5.237639457049393377e-01,3.175475456242612427e-19,6.993108899533652991e-06,1.092333160995346275e-01
4.350499109023867520e+17,5.237537957208363570e-01,3.175413918930499332e-19,6.992973380575651428e-06,1.092353461776666007e-01
4.350814469023867520e+17,5.237436461301134827e-01,3.175352384003371214e-19,6.992837866869921600e-06,1.092373761771193857e-01
4.351129829023867520e+17,5.237334969327479550e-01,3.175290851461090367e-19,6.992702358416157728e-06,1.092394060978975623e-01
4.351445189023867520e+17,5.237233481287169035e-01,3.175229321303515719e-19,6.992566855214054033e-06,1.092414359400056961e-01
4.351760549023867520e+17,5.237131997179974574e-01,3.175167793530511009e-19,6.992431357263307278e-06,1.092434657034483531e-01
4.352075909023867520e+17,5.237030517005667463e-01,3.175106268141936126e-19,6.992295864563609989e-06,1.092454953882301127e-01
4.352391269023867520e+17,5.236929040764018994e-01,3.175044745137653847e-19,6.992160377114658928e-06,1.092475249943555410e-01
4.352706629023867520e+17,5.236827568454800463e-01,3.174983224517524543e-19,6.992024894916147471e-06,1.092495545218292174e-01
4.353021989023867520e+17,5.236726100077784274e-01,3.174921706281410028e-19,6.991889417967770684e-06,1.092515839706557218e-01
4.353337349023867520e+17,5.236624635632740610e-01,3.174860190429172598e-19,6.991753946269224483e-06,1.092536133408396060e-01
4.353652709023867520e+17,5.236523175119441875e-01,3.174798676960671179e-19,6.991618479820202242e-06,1.092556426323854635e-01
4.353968069023867520e+17,5.236421718537658254e-01,3.174737165875769992e-19,6.991483018620400723e-06,1.092576718452978463e-01
4.354283429023867520e+17,5.236320265887162151e-01,3.174675657174328927e-19,6.991347562669512454e-06,1.092597009795813340e-01
4.354598789023867520e+17,5.236218817167724859e-01,3.174614150856209316e-19,6.991212111967233349e-06,1.092617300352404924e-01
4.354914149023867520e+17,5.236117372379118784e-01,3.174552646921272493e-19,6.991076666513257630e-06,1.092637590122798874e-01
4.355229509023867520e+17,5.236015931521114108e-01,3.174491145369382197e-19,6.990941226307282905e-06,1.092657879107040986e-01
4.355544869023867520e+17,5.235914494593483237e-01,3.174429646200397836e-19,6.990805791349001702e-06,1.092678167305176917e-01
4.355860229023867520e+17,5.235813061595997464e-01,3.174368149414182187e-19,6.990670361638109937e-06,1.092698454717252327e-01
4.356175589023867520e+17,5.235711632528428083e-01,3.174306655010594658e-19,6.990534937174302676e-06,1.092718741343312872e-01
4.356490949023867520e+17,5.235610207390547499e-01,3.174245162989498989e-19,6.990399517957274989e-06,1.092739027183404210e-01
4.356806309023867520e+17,5.235508786182127006e-01,3.174183673350755068e-19,6.990264103986720250e-06,1.092759312237572139e-01
4.357121669023867520e+17,5.235407368902937897e-01,3.174122186094225192e-19,6.990128695262336066e-06,1.092779596505862316e-01
4.357437029023867520e+17,5.235305955552752577e-01,3.174060701219772139e-19,6.989993291783816661e-06,1.092799879988320261e-01
4.357752389023867520e+17,5.235204546131342340e-01,3.173999218727255795e-19,6.989857893550857101e-06,1.092820162684991769e-01
4.358067749023867520e+17,5.235103140638478481e-01,3.173937738616538459e-19,6.989722500563153303e-06,1.092840444595922500e-01
4.358383109023867520e+17,5.235001739073933402e-01,3.173876260887481462e-19,6.989587112820398640e-06,1.092860725721158111e-01
4.358698469023867520e+17,5.234900341437478399e-01,3.173814785539946619e-19,6.989451730322290721e-06,1.092881006060744120e-01
4.359013829023867520e+17,5.234798947728884766e-01,3.173753312573795745e-19,6.989316353068523767e-06,1.092901285614726326e-01
4.359329189023867520e+17,5.234697557947924906e-01,3.173691841988890173e-19,6.989180981058792000e-06,1.092921564383150385e-01
4.359644549023867520e+17,5.234596172094370115e-01,3.173630373785090755e-19,6.989045614292791335e-06,1.092941842366061816e-01
4.359959909023867520e+17,5.234494790167992795e-01,3.173568907962259786e-19,6.988910252770217686e-06,1.092962119563506279e-01
4.360275269023867520e+17,5.234393412168565352e-01,3.173507444520259562e-19,6.988774896490765276e-06,1.092982395975529569e-01
4.360590629023867520e+17,5.234292038095857968e-01,3.173445983458951898e-19,6.988639545454130866e-06,1.093002671602177206e-01
4.360905989023867520e+17,5.234190667949644160e-01,3.173384524778196682e-19,6.988504199660009524e-06,1.093022946443494847e-01
4.361221349023867520e+17,5.234089301729695221e-01,3.173323068477858137e-19,6.988368859108096319e-06,1.093043220499528012e-01
4.361536709023867520e+17,5.233987939435782444e-01,3.173261614557795188e-19,6.988233523798086318e-06,1.093063493770322359e-01
4.361852069023867520e+17,5.233886581067678234e-01,3.173200163017872057e-19,6.988098193729676284e-06,1.093083766255923683e-01
4.362167429023867520e+17,5.233785226625154996e-01,3.173138713857949115e-19,6.987962868902560438e-06,1.093104037956377367e-01
4.362482789023867520e+17,5.233683876107984023e-01,3.173077267077888175e-19,6.987827549316434695e-06,1.093124308871729206e-01
4.362798149023867520e+17,5.233582529515936610e-01,3.173015822677552496e-19,6.987692234970995818e-06,1.093144579002024719e-01
4.363113509023867520e+17,5.233481186848786271e-01,3.172954380656800523e-19,6.987556925865937180e-06,1.093164848347309426e-01
4.363428869023867520e+17,5.233379848106304300e-01,3.172892941015496960e-19,6.987421622000955543e-06,1.093185116907629123e-01
4.363744229023867520e+17,5.233278513288261991e-01,3.172831503753502657e-19,6.987286323375745977e-06,1.093205384683029191e-01
4.364059589023867520e+17,5.233177182394432858e-01,3.172770068870678948e-19,6.987151029990003548e-06,1.093225651673555426e-01
4.364374949023867520e+17,5.233075855424588196e-01,3.172708636366889091e-19,6.987015741843426713e-06,1.093245917879253348e-01
4.364690309023867520e+17,5.232974532378499299e-01,3.172647206241993458e-19,6.986880458935708847e-06,1.093266183300168476e-01
4.365005669023867520e+17,5.232873213255939682e-01,3.172585778495853380e-19,6.986745181266545864e-06,1.093286447936346467e-01
4.365321029023867520e+17,5.232771898056680637e-01,3.172524353128333080e-19,6.986609908835633679e-06,1.093306711787832841e-01
4.365636389023867520e+17,5.232670586780494570e-01,3.172462930139292928e-19,6.986474641642669055e-06,1.093326974854673256e-01
4.365951749023867520e+17,5.232569279427153885e-01,3.172401509528594257e-19,6.986339379687345366e-06,1.093347237136913230e-01
4.366267109023867520e+17,5.232467975996429876e-01,3.172340091296098882e-19,6.986204122969360221e-06,1.093367498634598284e-01
4.366582469023867520e+17,5.232366676488094948e-01,3.172278675441670061e-19,6.986068871488409536e-06,1.093387759347774074e-01
4.366897829023867520e+17,5.232265380901921503e-01,3.172217261965168164e-19,6.985933625244188378e-06,1.093408019276486121e-01
4.367213189023867520e+17,5.232164089237681948e-01,3.172155850866456451e-19,6.985798384236392662e-06,1.093428278420780081e-01
4.367528549023867520e+17,5.232062801495148685e-01,3.172094442145396255e-19,6.985663148464719151e-06,1.093448536780701336e-01
4.367843909023867520e+17,5.231961517674094120e-01,3.172033035801849389e-19,6.985527917928862913e-06,1.093468794356295543e-01
4.368159269023867520e+17,5.231860237774289546e-01,3.171971631835677669e-19,6.985392692628519863e-06,1.093489051147608221e-01
4.368474629023867520e+17,5.231758961795508478e-01,3.171910230246743391e-19,6.985257472563386764e-06,1.093509307154684890e-01
4.368789989023867520e+17,5.231657689737522210e-01,3.171848831034908369e-19,6.985122257733159529e-06,1.093529562377571207e-01
4.369105349023867520e+17,5.231556421600103146e-01,3.171787434200034417e-19,6.984987048137533229e-06,1.093549816816312553e-01
4.369420709023867520e+17,5.231455157383023691e-01,3.171726039741984314e-19,6.984851843776204624e-06,1.093570070470954586e-01
4.369736069023867520e+17,5.231353897086056248e-01,3.171664647660617466e-19,6.984716644648868783e-06,1.093590323341542825e-01
4.370051429023867520e+17,5.231252640708973223e-01,3.171603257955799539e-19,6.984581450755223316e-06,1.093610575428122650e-01
4.370366789023867520e+17,5.231151388251547019e-01,3.171541870627390423e-19,6.984446262094963289e-06,1.093630826730739719e-01
4.370682149023867520e+17,5.231050139713551150e-01,3.171480485675251932e-19,6.984311078667784619e-06,1.093651077249439552e-01
4.370997509023867520e+17,5.230948895094756912e-01,3.171419103099246842e-19,6.984175900473384915e-06,1.093671326984267667e-01
4.371312869023867520e+17,5.230847654394936708e-01,3.171357722899236970e-19,6.984040727511459245e-06,1.093691575935269583e-01
4.371628229023867520e+17,5.230746417613862942e-01,3.171296345075084610e-19,6.983905559781703524e-06,1.093711824102490682e-01
4.371943589023867520e+17,5.230645184751308019e-01,3.171234969626652060e-19,6.983770397283815361e-06,1.093732071485976620e-01
4.372258949023867520e+17,5.230543955807045453e-01,3.171173596553800169e-19,6.983635240017488977e-06,1.093752318085772779e-01
4.372574309023867520e+17,5.230442730780846539e-01,3.171112225856391235e-19,6.983500087982421982e-06,1.093772563901924816e-01
4.372889669023867520e+17,5.230341509672484790e-01,3.171050857534288998e-19,6.983364941178310291e-06,1.093792808934478111e-01
4.373205029023867520e+17,5.230240292481731501e-01,3.170989491587354790e-19,6.983229799604851513e-06,1.093813053183478184e-01
4.373520389023867520e+17,5.230139079208360187e-01,3.170928128015448983e-19,6.983094663261739869e-06,1.093833296648970416e-01
4.373835749023867520e+17,5.230037869852143251e-01,3.170866766818435316e-19,6.982959532148672121e-06,1.093853539331000463e-01
4.374151109023867520e+17,5.229936664412853098e-01,3.170805407996176567e-19,6.982824406265345879e-06,1.093873781229613706e-01
4.374466469023867520e+17,5.229835462890263242e-01,3.170744051548533106e-19,6.982689285611456211e-06,1.093894022344855665e-01
4.374781829023867520e+17,5.229734265284144978e-01,3.170682697475368673e-19,6.982554170186700725e-06,1.093914262676771720e-01
4.375097189023867520e+17,5.229633071594271820e-01,3.170621345776544120e-19,6.982419059990775338e-06,1.093934502225407529e-01
4.375412549023867520e+17,5.229531881820416173e-01,3.170559996451922706e-19,6.982283955023376811e-06,1.093954740990808472e-01
4.375727909023867520e+17,5.229430695962351550e-01,3.170498649501365765e-19,6.982148855284201059e-06,1.093974978973019929e-01
4.376043269023867520e+17,5.229329514019849245e-01,3.170437304924737035e-19,6.982013760772945693e-06,1.093995216172087420e-01
4.376358629023867520e+17,5.229228335992682775e-01,3.170375962721896407e-19,6.981878671489305779e-06,1.094015452588056464e-01
4.376673989023867520e+17,5.229127161880624541e-01,3.170314622892707620e-19,6.981743587432978927e-06,1.094035688220972441e-01
4.376989349023867520e+17,5.229025991683448060e-01,3.170253285437033453e-19,6.981608508603661899e-06,1.094055923070880731e-01
4.377304709023867520e+17,5.228924825400925736e-01,3.170191950354733793e-19,6.981473435001050612e-06,1.094076157137826855e-01
4.377620069023867520e+17,5.228823663032829971e-01,3.170130617645674307e-19,6.981338366624842672e-06,1.094096390421856330e-01
4.377935429023867520e+17,5.228722504578933172e-01,3.170069287309713920e-19,6.981203303474733997e-06,1.094116622923014537e-01
4.378250789023867520e+17,5.228621350039008853e-01,3.170007959346715892e-19,6.981068245550419654e-06,1.094136854641346857e-01
4.378566149023867520e+17,5.228520199412830527e-01,3.169946633756543482e-19,6.980933192851598946e-06,1.094157085576898808e-01
4.378881509023867520e+17,5.228419052700170599e-01,3.169885310539058023e-19,6.980798145377967788e-06,1.094177315729715771e-01
4.379196869023867520e+17,5.228317909900801475e-01,3.169823989694123254e-19,6.980663103129223791e-06,1.094197545099843127e-01
4.379512229023867520e+17,5.228216771014495556e-01,3.169762671221600028e-19,6.980528066105062868e-06,1.094217773687326395e-01
4.379827589023867520e+17,5.228115636041026359e-01,3.169701355121350641e-19,6.980393034305180935e-06,1.094238001492210954e-01
4.380142949023867520e+17,5.228014504980167398e-01,3.169640041393237388e-19,6.980258007729275602e-06,1.094258228514542186e-01
4.380458309023867520e+17,5.227913377831691077e-01,3.169578730037124492e-19,6.980122986377043630e-06,1.094278454754365471e-01
4.380773669023867520e+17,5.227812254595370911e-01,3.169517421052871841e-19,6.979987970248181782e-06,1.094298680211726327e-01
4.381089029023867520e+17,5.227711135270979304e-01,3.169456114440343176e-19,6.979852959342387667e-06,1.094318904886670135e-01
4.381404389023867520e+17,5.227610019858289769e-01,3.169394810199400793e-19,6.979717953659358047e-06,1.094339128779242276e-01
4.381719749023867520e+17,5.227508908357074713e-01,3.169333508329907468e-19,6.979582953198789685e-06,1.094359351889488130e-01
4.382035109023867520e+17,5.227407800767107648e-01,3.169272208831723573e-19,6.979447957960379342e-06,1.094379574217453077e-01
4.382350469023867520e+17,5.227306697088160981e-01,3.169210911704714292e-19,6.979312967943824628e-06,1.094399795763182498e-01
4.382665829023867520e+17,5.227205597320008224e-01,3.169149616948739996e-19,6.979177983148822305e-06,1.094420016526721773e-01
4.382981189023867520e+17,5.227104501462422892e-01,3.169088324563663942e-19,6.979043003575068288e-06,1.094440236508116282e-01
4.383296549023867520e+17,5.227003409515177390e-01,3.169027034549348428e-19,6.978908029222261034e-06,1.094460455707411545e-01
4.383611909023867520e+17,5.226902321478045232e-01,3.168965746905656711e-19,6.978773060090097304e-06,1.094480674124652803e-01
4.383927269023867520e+17,5.226801237350799934e-01,3.168904461632449163e-19,6.978638096178273862e-06,1.094500891759885436e-01
4.384242629023867520e+17,5.226700157133213898e-01,3.168843178729590969e-19,6.978503137486489162e-06,1.094521108613154825e-01
4.384557989023867520e+17,5.226599080825060639e-01,3.168781898196942497e-19,6.978368184014438274e-06,1.094541324684506350e-01
4.384873349023867520e+17,5.226498008426113673e-01,3.168720620034366526e-19,6.978233235761819653e-06,1.094561539973985392e-01
4.385188709023867520e+17,5.226396939936145403e-01,3.168659344241727759e-19,6.978098292728330910e-06,1.094581754481637192e-01
4.385504069023867520e+17,5.226295875354929343e-01,3.168598070818885122e-19,6.977963354913667111e-06,1.094601968207507270e-01
4.385819429023867520e+17,5.226194814682239009e-01,3.168536799765703319e-19,6.977828422317527560e-06,1.094622181151640866e-01
4.386134789023867520e+17,5.226093757917847915e-01,3.168475531082044163e-19,6.977693494939608173e-06,1.094642393314083362e-01
4.386450149023867520e+17,5.225992705061528465e-01,3.168414264767771876e-19,6.977558572779608252e-06,1.094662604694880137e-01
4.386765509023867520e+17,5.225891656113055284e-01,3.168353000822746348e-19,6.977423655837223714e-06,1.094682815294076433e-01
4.387080869023867520e+17,5.225790611072200775e-01,3.168291739246832763e-19,6.977288744112152166e-06,1.094703025111717631e-01
4.387396229023867520e+17,5.225689569938738455e-01,3.168230480039891491e-19,6.977153837604090372e-06,1.094723234147849111e-01
4.387711589023867520e+17,5.225588532712441836e-01,3.168169223201787236e-19,6.977018936312737635e-06,1.094743442402516254e-01
4.388026949023867520e+17,5.225487499393084434e-01,3.168107968732380368e-19,6.976884040237789022e-06,1.094763649875764300e-01
4.388342309023867520e+17,5.225386469980438653e-01,3.168046716631535590e-19,6.976749149378943838e-06,1.094783856567638491e-01
4.388657669023867520e+17,5.225285444474279117e-01,3.167985466899113272e-19,6.976614263735897149e-06,1.094804062478184348e-01
4.388973029023867520e+17,5.225184422874378232e-01,3.167924219534979081e-19,6.976479383308349955e-06,1.094824267607446971e-01
4.389288389023867520e+17,5.225083405180510621e-01,3.167862974538992423e-19,6.976344508095996474e-06,1.094844471955471882e-01
4.389603749023867520e+17,5.224982391392448688e-01,3.167801731911018484e-19,6.976209638098536012e-06,1.094864675522304182e-01
4.389919109023867520e+17,5.224881381509965950e-01,3.167740491650918116e-19,6.976074773315666178e-06,1.094884878307989390e-01
4.390234469023867520e+17,5.224780375532837029e-01,3.167679253758554576e-19,6.975939913747082885e-06,1.094905080312572609e-01
4.390549829023867520e+17,5.224679373460834331e-01,3.167618018233791606e-19,6.975805059392486286e-06,1.094925281536099221e-01
4.390865189023867520e+17,5.224578375293731369e-01,3.167556785076490058e-19,6.975670210251571447e-06,1.094945481978614604e-01
4.391180549023867520e+17,5.224477381031302770e-01,3.167495554286514152e-19,6.975535366324037673e-06,1.094965681640164001e-01
4.391495909023867520e+17,5.224376390673320936e-01,3.167434325863726186e-19,6.975400527609582571e-06,1.094985880520792654e-01
4.391811269023867520e+17,5.224275404219560492e-01,3.167373099807988455e-19,6.975265694107903753e-06,1.095006078620545803e-01
4.392126629023867520e+17,5.224174421669793844e-01,3.167311876119164699e-19,6.975130865818698827e-06,1.095026275939468829e-01
4.392441989023867520e+17,5.224073443023795615e-01,3.167250654797116734e-19,6.974996042741664554e-06,1.095046472477606975e-01
4.392757349023867520e+17,5.223972468281339321e-01,3.167189435841706854e-19,6.974861224876499392e-06,1.095066668235005480e-01
4.393072709023867520e+17,5.223871497442198475e-01,3.167128219252799765e-19,6.974726412222902644e-06,1.095086863211709727e-01
4.393388069023867520e+17,5.223770530506146592e-01,3.167067005030256316e-19,6.974591604780570225e-06,1.095107057407764817e-01
4.393703429023867520e+17,5.223669567472957187e-01,3.167005793173940249e-19,6.974456802549200590e-06,1.095127250823216131e-01
4.394018789023867520e+17,5.223568608342403774e-01,3.166944583683713860e-19,6.974322005528491350e-06,1.095147443458108910e-01
4.394334149023867520e+17,5.223467653114260978e-01,3.166883376559440407e-19,6.974187213718140961e-06,1.095167635312488397e-01
4.394649509023867520e+17,5.223366701788302313e-01,3.166822171800982668e-19,6.974052427117846185e-06,1.095187826386399832e-01
4.394964869023867520e+17,5.223265754364301294e-01,3.166760969408202939e-19,6.973917645727306324e-06,1.095208016679888458e-01
4.395280229023867520e+17,5.223164810842031436e-01,3.166699769380965442e-19,6.973782869546218143e-06,1.095228206192999515e-01
4.395595589023867520e+17,5.223063871221266252e-01,3.166638571719131992e-19,6.973648098574281789e-06,1.095248394925778385e-01
4.395910949023867520e+17,5.222962935501780368e-01,3.166577376422564885e-19,6.973513332811192333e-06,1.095268582878270169e-01
4.396226309023867520e+17,5.222862003683347298e-01,3.166516183491126897e-19,6.973378572256649077e-06,1.095288770050520111e-01
4.396541669023867520e+17,5.222761075765740557e-01,3.166454992924682733e-19,6.973243816910349630e-06,1.095308956442573450e-01
4.396857029023867520e+17,5.222660151748734769e-01,3.166393804723094207e-19,6.973109066771993296e-06,1.095329142054475430e-01
4.397172389023867520e+17,5.222559231632103449e-01,3.166332618886224096e-19,6.972974321841277683e-06,1.095349326886271291e-01
4.397487749023867520e+17,5.222458315415620111e-01,3.166271435413934216e-19,6.972839582117899555e-06,1.095369510938006136e-01
4.397803109023867520e+17,5.222357403099059381e-01,3.166210254306090231e-19,6.972704847601558214e-06,1.095389694209725345e-01
4.398118469023867520e+17,5.222256494682194772e-01,3.166149075562552995e-19,6.972570118291951270e-06,1.095409876701474022e-01
4.398433829023867520e+17,5.222155590164800909e-01,3.166087899183186729e-19,6.972435394188778873e-06,1.095430058413297408e-01
4.398749189023867520e+17,5.222054689546651307e-01,3.166026725167854691e-19,6.972300675291737785e-06,1.095450239345240745e-01
4.399064549023867520e+17,5.221953792827519480e-01,3.165965553516416771e-19,6.972165961600525616e-06,1.095470419497349274e-01
4.399379909023867520e+17,5.221852900007180054e-01,3.165904384228738635e-19,6.972031253114841668e-06,1.095490598869668097e-01
4.399695269023867520e+17,5.221752011085406542e-01,3.165843217304684023e-19,6.971896549834384399e-06,1.095510777462242458e-01
4.400010629023867520e+17,5.221651126061973569e-01,3.165782052744114750e-19,6.971761851758851416e-06,1.095530955275117596e-01
4.400325989023867520e+17,5.221550244936654650e-01,3.165720890546892148e-19,6.971627158887941177e-06,1.095551132308338615e-01
4.400641349023867520e+17,5.221449367709224409e-01,3.165659730712882848e-19,6.971492471221352985e-06,1.095571308561950757e-01
4.400956709023867520e+17,5.221348494379456362e-01,3.165598573241946257e-19,6.971357788758783602e-06,1.095591484035999125e-01
4.401272069023867520e+17,5.221247624947125132e-01,3.165537418133948040e-19,6.971223111499932331e-06,1.095611658730528959e-01
4.401587429023867520e+17,5.221146759412004235e-01,3.165476265388749049e-19,6.971088439444496782e-06,1.095631832645585502e-01
4.401902789023867520e+17,5.221045897773868294e-01,3.165415115006214951e-19,6.970953772592176258e-06,1.095652005781213856e-01
4.402218149023867520e+17,5.220945040032490825e-01,3.165353966986206597e-19,6.970819110942669215e-06,1.095672178137459263e-01
4.402533509023867520e+17,5.220844186187646452e-01,3.165292821328588691e-19,6.970684454495674109e-06,1.095692349714366826e-01
4.402848869023867520e+17,5.220743336239109800e-01,3.165231678033221603e-19,6.970549803250887703e-06,1.095712520511981647e-01
4.403164229023867520e+17,5.220642490186654383e-01,3.165170537099972443e-19,6.970415157208010994e-06,1.095732690530348968e-01
4.403479589023867520e+17,5.220541648030054827e-01,3.165109398528701582e-19,6.970280516366741591e-06,1.095752859769513893e-01
4.403794949023867520e+17,5.220440809769085755e-01,3.165048262319272760e-19,6.970145880726777951e-06,1.095773028229521523e-01
4.404110309023867520e+17,5.220339975403520683e-01,3.164987128471550199e-19,6.970011250287819377e-06,1.095793195910417100e-01
4.404425669023867520e+17,5.220239144933134234e-01,3.164925996985394750e-19,6.969876625049563477e-06,1.095813362812245728e-01
4.404741029023867520e+17,5.220138318357701035e-01,3.164864867860670637e-19,6.969742005011708709e-06,1.095833528935052648e-01
4.405056389023867520e+17,5.220037495676994599e-01,3.164803741097242079e-19,6.969607390173955222e-06,1.095853694278882962e-01
4.405371749023867520e+17,5.219936676890789551e-01,3.164742616694972819e-19,6.969472780536002321e-06,1.095873858843781773e-01
4.405687109023867520e+17,5.219835861998860516e-01,3.164681494653722744e-19,6.969338176097545919e-06,1.095894022629794184e-01
4.406002469023867520e+17,5.219735051000982118e-01,3.164620374973357039e-19,6.969203576858285321e-06,1.095914185636965299e-01
4.406317829023867520e+17,5.219634243896928982e-01,3.164559257653739446e-19,6.969068982817921524e-06,1.095934347865340219e-01
4.406633189023867520e+17,5.219533440686474624e-01,3.164498142694733222e-19,6.968934393976152137e-06,1.095954509314964187e-01
4.406948549023867520e+17,5.219432641369393666e-01,3.164437030096200664e-19,6.968799810332675616e-06,1.095974669985882305e-01
4.407263909023867520e+17,5.219331845945460735e-01,3.164375919858005994e-19,6.968665231887191265e-06,1.095994829878139537e-01
4.407579269023867520e+17,5.219231054414450455e-01,3.164314811980011508e-19,6.968530658639397540e-06,1.096014988991781125e-01
4.407894629023867520e+17,5.219130266776136340e-01,3.164253706462079983e-19,6.968396090588992897e-06,1.096035147326852172e-01
4.408209989023867520e+17,5.219029483030294125e-01,3.164192603304077086e-19,6.968261527735678333e-06,1.096055304883397780e-01
4.408525349023867520e+17,5.218928703176697326e-01,3.164131502505863187e-19,6.968126970079149764e-06,1.096075461661463052e-01
4.408840709023867520e+17,5.218827927215121676e-01,3.164070404067303470e-19,6.967992417619108187e-06,1.096095617661092952e-01
4.409156069023867520e+17,5.218727155145340690e-01,3.164009307988261677e-19,6.967857870355252905e-06,1.096115772882332723e-01
4.409471429023867520e+17,5.218626386967128994e-01,3.163948214268598176e-19,6.967723328287280681e-06,1.096135927325227466e-01
4.409786789023867520e+17,5.218525622680261211e-01,3.163887122908180080e-19,6.967588791414892512e-06,1.096156080989822146e-01
4.410102149023867520e+17,5.218424862284513077e-01,3.163826033906867758e-19,6.967454259737786855e-06,1.096176233876161865e-01
4.410417509023867520e+17,5.218324105779658106e-01,3.163764947264527840e-19,6.967319733255663858e-06,1.096196385984291866e-01
4.410732869023867520e+17,5.218223353165470924e-01,3.163703862981020213e-19,6.967185211968221133e-06,1.096216537314256972e-01
4.411048229023867520e+17,5.218122604441726153e-01,3.163642781056210063e-19,6.967050695875157982e-06,1.096236687866102427e-01
